code,category,name,price,currency,rating,rating_count,store_type,url,url_picture
11115709,Блоки питания для компьютеров/Thermaltake,Блок питания Thermaltake Байкал 1500W,10110,RUR,0,0,Беру,https://beru.ru/product/blok-pitaniia-thermaltake-baikal-1500w/11115709,https://avatars.mds.yandex.net/get-mpic/96484/img_id5253814989775013949/orig
11115709,Блоки питания для компьютеров/Thermaltake,Блок питания Thermaltake Байкал 1500W,10110,RUR,0,0,Беру,https://beru.ru/product/blok-pitaniia-thermaltake-baikal-1500w/11115709,https://avatars.mds.yandex.net/get-mpic/96484/img_id5253814989775013949/orig
111259320,Стиральные машины/Candy,Стиральная машина Candy CSS4 1262D3/2,14220,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-candy-css4-1262d3-2/111259320,https://avatars.mds.yandex.net/get-mpic/1056698/img_id1431507450856807210.jpeg/orig
111259476,Стиральные машины/Candy,Стиральная машина Candy CSS4 1072D1/2,15490,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-candy-css4-1072d1-2/111259476,https://avatars.mds.yandex.net/get-mpic/1361544/img_id6031500866809579557.jpeg/orig
111259477,Стиральные машины/Candy,Стиральная машина Candy CSS34 1062DB1,14990,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-candy-css34-1062db1/111259477,https://avatars.mds.yandex.net/get-mpic/906397/img_id5148454829280442482.jpeg/orig
111260325,Стиральные машины/Candy,Стиральная машина Candy CSS4 1072DB1/2,14440,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-candy-css4-1072db1-2/111260325,https://avatars.mds.yandex.net/get-mpic/1361544/img_id5384159201535826860.jpeg/orig
111260328,Стиральные машины/Candy,Стиральная машина Candy GVF4 137TWHB32,20799,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-candy-gvf4-137twhb32/111260328,https://avatars.mds.yandex.net/get-mpic/1365202/img_id6840576283974160247.jpeg/orig
111260448,Стиральные машины/Candy,Стиральная машина Candy CS4 1051DB1/2,12199,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-candy-cs4-1051db1-2/111260448,https://avatars.mds.yandex.net/get-mpic/1365202/img_id3890893287480341697.jpeg/orig
11127366,Кухонные плиты/Hansa,Электрическая плита Hansa FCEW53041,13057,RUR,0,0,Беру,https://beru.ru/product/elektricheskaia-plita-hansa-fcew53041/11127366,https://avatars.mds.yandex.net/get-mpic/1081556/img_id5999262584691567162/orig
11131685,Кухонные плиты/Flama,Комбинированная плита Flama RK23101-W,9260,RUR,0,0,Беру,https://beru.ru/product/kombinirovannaia-plita-flama-rk23101-w/11131685,https://avatars.mds.yandex.net/get-mpic/1669769/img_id5307078235104798028.jpeg/orig
11135261,Цифровые бытовые метеостанции/HAMA,Термометр HAMA T350 черный,470,RUR,0,0,Беру,https://beru.ru/product/termometr-hama-t350/11135261,https://avatars.mds.yandex.net/get-mpic/1808939/img_id1969491543443118106/orig
11144912,Принтеры и МФУ/Brother,Принтер Brother HL-L2300DR серый,7349,RUR,0,0,Беру,https://beru.ru/product/printer-brother-hl-l2300dr/11144912,https://avatars.mds.yandex.net/get-mpic/195452/img_id5566547973429467224/orig
11144930,Принтеры и МФУ/Brother,МФУ Brother MFC-L2700DWR серый,17460,RUR,4.5,15,Беру,https://beru.ru/product/mfu-brother-mfc-l2700dwr/11144930,https://avatars.mds.yandex.net/get-mpic/2017233/img_id6359555278137016972/orig
11144930,Принтеры и МФУ/Brother,МФУ Brother MFC-L2700DWR серый,17000,RUR,0,0,Беру,https://beru.ru/product/mfu-brother-mfc-l2700dwr/11144930,https://avatars.mds.yandex.net/get-mpic/2017233/img_id6359555278137016972/orig
11144941,Принтеры и МФУ/Brother,МФУ Brother DCP-L2560DWR,18600,RUR,0,0,Беру,https://beru.ru/product/mfu-brother-dcp-l2560dwr/11144941,https://avatars.mds.yandex.net/get-mpic/96484/img_id7569793333454471304/orig
11146033,Стиральные машины/Electrolux,Стиральная машина Electrolux EWS 1477 FDW,49990,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-electrolux-ews-1477-fdw/11146033,https://avatars.mds.yandex.net/get-mpic/372220/img_id8779109615349051810/orig
11146502,Машинки для стрижки волос и триммеры/Panasonic,Машинка для стрижки Panasonic ER-GB70,4490,RUR,0,0,Беру,https://beru.ru/product/mashinka-dlia-strizhki-panasonic-er-gb70/11146502,https://avatars.mds.yandex.net/get-mpic/96484/img_id6086665195670932678/orig
11152252,Обогреватели/Ballu,Конвектор Ballu BEP/EXT-1500,5160,RUR,4.5,60,Беру,https://beru.ru/product/konvektor-ballu-bep-ext-1500/11152252,https://avatars.mds.yandex.net/get-mpic/1992523/img_id7044504949417963317/orig
11152252,Обогреватели/Ballu,Конвектор Ballu BEP/EXT-1500,6390,RUR,0,0,Беру,https://beru.ru/product/konvektor-ballu-bep-ext-1500/11152252,https://avatars.mds.yandex.net/get-mpic/1992523/img_id7044504949417963317/orig
11152526,Швейные машины/Elna,Швейная машина Elna 3005,22100,RUR,0,0,Беру,https://beru.ru/product/shveinaia-mashina-elna-3005/11152526,https://avatars.mds.yandex.net/get-mpic/96484/img_id6814896503372367388/orig
11154245,Мыши/CROWN MICRO,Мышь CROWN MICRO CMM-30 Giraffe White USB,227,RUR,0,0,Беру,https://beru.ru/product/mysh-crown-micro-cmm-30-giraffe-white-usb/11154245,https://avatars.mds.yandex.net/get-mpic/1883514/img_id7200223689965374668/orig
11156052,Стиральные машины/Славда,Стиральная машина Славда WS-80PET,8600,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-slavda-ws-80pet/11156052,https://avatars.mds.yandex.net/get-mpic/1866085/img_id2182339303060910235/orig
11156057,Стиральные машины/Фея,Стиральная машина Фея СМП-40Н,6365,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-feia-smp-40n/11156057,https://avatars.mds.yandex.net/get-mpic/175985/img_id2747787676166852286/orig
11156221,Швейные машины/Brother,"Швейная машина Brother RS-31, бело-бирюзовый",8640,RUR,0,0,Беру,https://beru.ru/product/shveinaia-mashina-brother-rs-31/11156221,https://avatars.mds.yandex.net/get-mpic/1911047/img_id6197185860805700593/orig
11156435,Стиральные машины/Gorenje,Стиральная машина Gorenje WT 62113,23360,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-gorenje-wt-62113/11156435,https://avatars.mds.yandex.net/get-mpic/199079/img_id7193961400282984509/orig
11156558,Машинки для стрижки волос и триммеры/Remington,Машинка для стрижки Remington HC5880 Indestructible,4499,RUR,0,0,Беру,https://beru.ru/product/mashinka-dlia-strizhki-remington-hc5880-indestructible/11156558,https://avatars.mds.yandex.net/get-mpic/96484/img_id7819687302223015241/orig
11158716,Кулеры и системы охлаждения для компьютеров/Deepcool,Кулер для процессора Deepcool NEPTWIN V2,2900,RUR,5,20,Беру,https://beru.ru/product/kuler-dlia-protsessora-deepcool-neptwin-v2/11158716,https://avatars.mds.yandex.net/get-mpic/1860966/img_id5490457964189608957/orig
11158716,Кулеры и системы охлаждения для компьютеров/Deepcool,Кулер для процессора Deepcool NEPTWIN V2,3090,RUR,0,0,Беру,https://beru.ru/product/kuler-dlia-protsessora-deepcool-neptwin-v2/11158716,https://avatars.mds.yandex.net/get-mpic/1860966/img_id5490457964189608957/orig
11160100,Кухонные плиты/Hansa,Газовая плита Hansa FCGW51041,10967,RUR,0,0,Беру,https://beru.ru/product/gazovaia-plita-hansa-fcgw51041/11160100,https://avatars.mds.yandex.net/get-mpic/175985/img_id4623707313546870341/orig
11160157,Мыши/CROWN MICRO,Мышь CROWN MICRO CMM-927W Brown USB,359,RUR,0,0,Беру,https://beru.ru/product/mysh-crown-micro-cmm-927w-brown-usb/11160157,https://avatars.mds.yandex.net/get-mpic/175985/img_id2724375604126912963/orig
11160346,Кухонные плиты/Hansa,Электрическая плита Hansa FCCW54040,21590,RUR,0,0,Беру,https://beru.ru/product/elektricheskaia-plita-hansa-fccw54040/11160346,https://avatars.mds.yandex.net/get-mpic/1750207/img_id8350514624981774502/orig
11160355,Кухонные плиты/Hansa,Электрическая плита Hansa FCEW54140,16400,RUR,0,0,Беру,https://beru.ru/product/elektricheskaia-plita-hansa-fcew54140/11160355,https://avatars.mds.yandex.net/get-mpic/1767151/img_id6299977986932929338/orig
11160357,Кухонные плиты/Hansa,Комбинированная плита Hansa FCMW53041,14190,RUR,0,0,Беру,https://beru.ru/product/kombinirovannaia-plita-hansa-fcmw53041/11160357,https://avatars.mds.yandex.net/get-mpic/1081556/img_id8153783249570158178/orig
11160360,Кухонные плиты/Hansa,Комбинированная плита Hansa FCMW58240,19648,RUR,0,0,Беру,https://beru.ru/product/kombinirovannaia-plita-hansa-fcmw58240/11160360,https://avatars.mds.yandex.net/get-mpic/1923211/img_id318494211431538021/orig
114394004,Картриджи для оргтехники/Sakura,Картридж Sakura CRG728,360,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-crg728/114394004,https://avatars.mds.yandex.net/get-mpic/1715800/img_id3695023990543503448.jpeg/orig
114394017,Картриджи для оргтехники/Sakura,Картридж Sakura CF351A,400,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-cf351a/114394017,https://avatars.mds.yandex.net/get-mpic/1363658/img_id175736099459787123.png/orig
114396054,Картриджи для оргтехники/Sakura,Картридж Sakura SP200HE,960,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-sp200he/114396054,https://avatars.mds.yandex.net/get-mpic/901948/img_id3871380374833748316.png/orig
114396055,Картриджи для оргтехники/Sakura,Картридж Sakura CRG719H/CE505X,632,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-crg719h-ce505x/114396055,https://avatars.mds.yandex.net/get-mpic/1365202/img_id1236987069047655141.png/orig
114396094,Картриджи для оргтехники/Sakura,Картридж Sakura 106R02183,178,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-106r02183/114396094,https://avatars.mds.yandex.net/get-mpic/1101307/img_id243932076821332359.png/orig
114396095,Картриджи для оргтехники/Sakura,Картридж Sakura TK1120,268,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-tk1120/114396095,https://avatars.mds.yandex.net/get-mpic/1860966/img_id8433764218673478827.jpeg/orig
114396099,Картриджи для оргтехники/Sakura,Картридж Sakura TN2275,400,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-tn2275/114396099,https://avatars.mds.yandex.net/get-mpic/1111879/img_id3354945370019070145.png/orig
114396112,Картриджи для оргтехники/Sakura,Картридж Sakura CE255X,1200,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-ce255x/114396112,https://avatars.mds.yandex.net/get-mpic/1215212/img_id6956240767585773974.png/orig
114396116,Картриджи для оргтехники/Sakura,Картридж Sakura 106R02310,902,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-106r02310/114396116,https://avatars.mds.yandex.net/get-mpic/1056698/img_id1315400420778906209.png/orig
114396152,Картриджи для оргтехники/Sakura,Картридж Sakura SCXD4200A,680,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-scxd4200a/114396152,https://avatars.mds.yandex.net/get-mpic/1514097/img_id2078588055624635556.jpeg/orig
114396173,Картриджи для оргтехники/Sakura,Картридж Sakura CF233A,318,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-cf233a/114396173,https://avatars.mds.yandex.net/get-mpic/1336510/img_id5071687133859810341.png/orig
114396189,Картриджи для оргтехники/Sakura,Картридж Sakura CF287X,1520,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-cf287x/114396189,https://avatars.mds.yandex.net/get-mpic/1363658/img_id6554610942364529365.png/orig
114396199,Картриджи для оргтехники/Sakura,Картридж Sakura MLTD101S,544,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-mltd101s/114396199,https://avatars.mds.yandex.net/get-mpic/1644362/img_id1558846099924689518.jpeg/orig
114396208,Картриджи для оргтехники/Sakura,Картридж Sakura Q2612A/FX9/FX10,352,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-q2612a-fx9-fx10/114396208,https://avatars.mds.yandex.net/get-mpic/1101307/img_id8432187378565769028.png/orig
114396258,Картриджи для оргтехники/Sakura,Картридж Sakura CEXV14,421,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-cexv14/114396258,https://avatars.mds.yandex.net/get-mpic/906397/img_id3561775912581924775.png/orig
114396259,Картриджи для оргтехники/Sakura,Картридж Sakura MLTD104S,600,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-mltd104s/114396259,https://avatars.mds.yandex.net/get-mpic/1865278/img_id8026977196685636358.jpeg/orig
114396273,Картриджи для оргтехники/Sakura,Картридж Sakura CF283A,352,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-cf283a/114396273,https://avatars.mds.yandex.net/get-mpic/1360852/img_id4995280316674589727.png/orig
114396289,Картриджи для оргтехники/Sakura,Картридж Sakura TN2080,360,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-tn2080/114396289,https://avatars.mds.yandex.net/get-mpic/1244413/img_id3246495023903179796.png/orig
114396296,Картриджи для оргтехники/Sakura,Картридж Sakura CF353A,400,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-cf353a/114396296,https://avatars.mds.yandex.net/get-mpic/1244413/img_id7029215821285668063.png/orig
114434004,Картриджи для оргтехники/Sakura,Картридж Sakura CE278A/CRG728,352,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-ce278a-crg728/114434004,https://avatars.mds.yandex.net/get-mpic/1360852/img_id2159639299049452193.png/orig
114434147,Картриджи для оргтехники/Sakura,Картридж Sakura CE278A,352,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-ce278a/114434147,https://avatars.mds.yandex.net/get-mpic/1244413/img_id2706003543399498484.png/orig
114434179,Картриджи для оргтехники/Sakura,Картридж Sakura TN241Y,488,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-tn241y/114434179,https://avatars.mds.yandex.net/get-mpic/1363071/img_id2678551215605730033.png/orig
114434194,Картриджи для оргтехники/Sakura,Картридж Sakura TN2375,424,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-tn2375/114434194,https://avatars.mds.yandex.net/get-mpic/901948/img_id6437407813616057568.png/orig
114493012,Картриджи для оргтехники/Sakura,Картридж Sakura TK1150,560,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-tk1150/114493012,https://avatars.mds.yandex.net/get-mpic/1365202/img_id2679726138703438816.png/orig
114493101,Картриджи для оргтехники/Sakura,Картридж Sakura CRG729C,400,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-crg729c/114493101,https://avatars.mds.yandex.net/get-mpic/1362400/img_id1954637382777943726.png/orig
114493129,Картриджи для оргтехники/Sakura,Картридж Sakura FX10,360,RUR,0,0,Беру,https://beru.ru/product/kartridzh-sakura-fx10/114493129,https://avatars.mds.yandex.net/get-mpic/1101307/img_id4428472736129619918.png/orig
11553913,Мыши/ZOWIE GEAR,Мышь ZOWIE GEAR FK1 Black USB,4990,RUR,0,0,Беру,https://beru.ru/product/mysh-zowie-gear-fk1-black-usb/11553913,https://avatars.mds.yandex.net/get-mpic/1045304/img_id4678470348348360418.jpeg/orig
11554376,Водонагреватели/Thermex,Накопительный комбинированный водонагреватель Thermex Combi ER 80V,19920,RUR,0,0,Беру,https://beru.ru/product/nakopitelnyi-kombinirovannyi-vodonagrevatel-thermex-combi-er-80v/11554376,https://avatars.mds.yandex.net/get-mpic/1382936/img_id7855576554876556573.jpeg/orig
11554379,Водонагреватели/Thermex,Накопительный комбинированный водонагреватель Thermex Combi ER 100V,22548,RUR,0,0,Беру,https://beru.ru/product/nakopitelnyi-kombinirovannyi-vodonagrevatel-thermex-combi-er-100v/11554379,https://avatars.mds.yandex.net/get-mpic/906397/img_id3811295256960674825.jpeg/orig
11554380,Водонагреватели/Thermex,Накопительный комбинированный водонагреватель Thermex Combi ER 120V,22279,RUR,0,0,Беру,https://beru.ru/product/nakopitelnyi-kombinirovannyi-vodonagrevatel-thermex-combi-er-120v/11554380,https://avatars.mds.yandex.net/get-mpic/1365202/img_id4419791637560727412.jpeg/orig
115753830,Картриджи для оргтехники/CROWN MICRO,Картридж CROWN MICRO CM-C7115A,554,RUR,0,0,Беру,https://beru.ru/product/kartridzh-crown-micro-cm-c7115a/115753830,https://avatars.mds.yandex.net/get-mpic/1365202/img_id7021372230034112165.jpeg/orig
115757839,Картриджи для оргтехники/CROWN MICRO,Картридж CROWN MICRO CM-CB540A,332,RUR,0,0,Беру,https://beru.ru/product/kartridzh-crown-micro-cm-cb540a/115757839,https://avatars.mds.yandex.net/get-mpic/1360852/img_id8884585713074537176.jpeg/orig
11593869,"Рули, джойстики, геймпады/CBR",Геймпад CBR CBG 910 черный,485,RUR,0,0,Беру,https://beru.ru/product/geimpad-cbr-cbg-910/11593869,https://avatars.mds.yandex.net/get-mpic/1669769/img_id463982003395333289/orig
11615747,Микроволновые печи/Panasonic,Микроволновая печь Panasonic NN-CS894B,44990,RUR,0,0,Беру,https://beru.ru/product/mikrovolnovaia-pech-panasonic-nn-cs894b/11615747,https://avatars.mds.yandex.net/get-mpic/199079/img_id404961445416568035/orig
11709730,Материнские платы/ASRock,Материнская плата ASRock FM2A68M-DG3+,2880,RUR,0,0,Беру,https://beru.ru/product/materinskaia-plata-asrock-fm2a68m-dg3/11709730,https://avatars.mds.yandex.net/get-mpic/1525999/img_id493199071576417907/orig
11709730,Материнские платы/ASRock,Материнская плата ASRock FM2A68M-DG3+,2879,RUR,0,0,Беру,https://beru.ru/product/materinskaia-plata-asrock-fm2a68m-dg3/11709730,https://avatars.mds.yandex.net/get-mpic/1525999/img_id493199071576417907/orig
117389974,Карты флэш-памяти/Western Digital,Карта памяти Western Digital WDD032G1P0A,1270,RUR,0,0,Беру,https://beru.ru/product/karta-pamiati-western-digital-wdd032g1p0a/117389974,https://avatars.mds.yandex.net/get-mpic/1220464/img_id5177229848935525995.jpeg/orig
117389974,Карты флэш-памяти/Western Digital,Карта памяти Western Digital WDD032G1P0A,957,RUR,0,0,Беру,https://beru.ru/product/karta-pamiati-western-digital-wdd032g1p0a/117389974,https://avatars.mds.yandex.net/get-mpic/1220464/img_id5177229848935525995.jpeg/orig
117391435,Аксессуары для зубных щеток и ирригаторов/CS Medica,Насадка CS Medica SP-51 бесцветный 2 шт.,242,RUR,0,0,Беру,https://beru.ru/product/nasadka-cs-medica-sp-51/117391435,https://avatars.mds.yandex.net/get-mpic/1336510/img_id7656397814454144349.jpeg/orig
117391878,Мыши/Genius,Мышь Genius Micro Traveler V2 super mini Red USB,320,RUR,0,0,Беру,https://beru.ru/product/mysh-genius-micro-traveler-v2-super-mini-red-usb/117391878,https://avatars.mds.yandex.net/get-mpic/1382936/img_id5889029658710217108.jpeg/orig
11740624,Кухонные плиты/Hansa,Комбинированная плита Hansa FCMW53140,13640,RUR,0,0,Беру,https://beru.ru/product/kombinirovannaia-plita-hansa-fcmw53140/11740624,https://avatars.mds.yandex.net/get-mpic/1808939/img_id5974884548897492665/orig
11749053,Материнские платы/ASUS,Материнская плата ASUS A68HM-K,3028,RUR,3.5,10,Беру,https://beru.ru/product/materinskaia-plata-asus-a68hm-k/11749053,https://avatars.mds.yandex.net/get-mpic/1522540/img_id3983543312534371348/orig
11749053,Материнские платы/ASUS,Материнская плата ASUS A68HM-K,2659,RUR,0,0,Беру,https://beru.ru/product/materinskaia-plata-asus-a68hm-k/11749053,https://avatars.mds.yandex.net/get-mpic/1522540/img_id3983543312534371348/orig
11752818,Встраиваемые варочные панели/Korting,Газовая варочная панель Korting HG 965 CTX,26490,RUR,0,0,Беру,https://beru.ru/product/gazovaia-varochnaia-panel-korting-hg-965-ctx/11752818,https://avatars.mds.yandex.net/get-mpic/96484/img_id235007996357683995/orig
11753088,Принтеры и МФУ/Brother,МФУ Brother DCP-1612WR черный/белый,11400,RUR,0,0,Беру,https://beru.ru/product/mfu-brother-dcp-1612wr/11753088,https://avatars.mds.yandex.net/get-mpic/175985/img_id608004412451292861/orig
11756918,Водонагреватели/Thermex,Накопительный электрический водонагреватель Thermex ERD 80V,9990,RUR,0,0,Беру,https://beru.ru/product/nakopitelnyi-elektricheskii-vodonagrevatel-thermex-erd-80v/11756918,https://avatars.mds.yandex.net/get-mpic/1101307/img_id3475352071712470116.jpeg/orig
11849374,Клавиатуры/Defender,Клавиатура Defender Oscar SM-660L Pro Black USB,1286,RUR,0,0,Беру,https://beru.ru/product/klaviatura-defender-oscar-sm-660l-pro-black-usb/11849374,https://avatars.mds.yandex.net/get-mpic/199079/img_id332309708734313844/orig
11849374,Клавиатуры/Defender,Клавиатура Defender Oscar SM-660L Pro Black USB,990,RUR,0,0,Беру,https://beru.ru/product/klaviatura-defender-oscar-sm-660l-pro-black-usb/11849374,https://avatars.mds.yandex.net/get-mpic/199079/img_id332309708734313844/orig
11866534,Встраиваемые варочные панели/Candy,Газовая варочная панель Candy CDG 32/1 SPX,6960,RUR,0,0,Беру,https://beru.ru/product/gazovaia-varochnaia-panel-candy-cdg-32-1-spx/11866534,https://avatars.mds.yandex.net/get-mpic/1861069/img_id4371284412845318926.jpeg/orig
11869357,Стиральные машины/Indesit,Стиральная машина Indesit XWDE 861480X W,39260,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-indesit-xwde-861480x-w/11869357,https://avatars.mds.yandex.net/get-mpic/1538707/img_id141433041847346683/orig
11871377,Встраиваемые варочные панели/Bosch,Электрическая варочная панель Bosch PKE611D17E,17990,RUR,0,0,Беру,https://beru.ru/product/elektricheskaia-varochnaia-panel-bosch-pke611d17e/11871377,https://avatars.mds.yandex.net/get-mpic/1349652/img_id3268338307529199402/orig
11873334,Встраиваемые духовые шкафы/Electrolux,Электрический духовой шкаф Electrolux EZB 52430 AX,17990,RUR,0,0,Беру,https://beru.ru/product/elektricheskii-dukhovoi-shkaf-electrolux-ezb-52430-ax/11873334,https://avatars.mds.yandex.net/get-mpic/1081556/img_id3819274301777038845/orig
11873335,Встраиваемые духовые шкафы/Electrolux,Электрический духовой шкаф Electrolux EZB 52410 AX,21990,RUR,0,0,Беру,https://beru.ru/product/elektricheskii-dukhovoi-shkaf-electrolux-ezb-52410-ax/11873335,https://avatars.mds.yandex.net/get-mpic/1589815/img_id6256638538696993232/orig
11874113,Мыши/Oklick,Мышь Oklick 630LW Black-Blue USB,890,RUR,0,0,Беру,https://beru.ru/product/mysh-oklick-630lw-black-blue-usb/11874113,https://avatars.mds.yandex.net/get-mpic/175985/img_id846740244464055972/orig
11884246,Стиральные машины/Славда,Стиральная машина Славда WS-30ET (2015),3490,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-slavda-ws-30et-2015/11884246,https://avatars.mds.yandex.net/get-mpic/175985/img_id6483994523282480332/orig
11890678,Комплекты клавиатур и мышей/A4Tech,Клавиатура и мышь A4Tech Bloody Q1500 Black USB,2290,RUR,4.5,3,Беру,https://beru.ru/product/klaviatura-i-mysh-a4tech-bloody-q1500-black-usb/11890678,https://avatars.mds.yandex.net/get-mpic/1602935/img_id8718198720335388744/orig
11890678,Комплекты клавиатур и мышей/A4Tech,Клавиатура и мышь A4Tech Bloody Q1500 Black USB,1850,RUR,0,0,Беру,https://beru.ru/product/klaviatura-i-mysh-a4tech-bloody-q1500-black-usb/11890678,https://avatars.mds.yandex.net/get-mpic/1602935/img_id8718198720335388744/orig
11918510,Встраиваемые холодильники/Hansa,Встраиваемый холодильник Hansa BK316.3AA,25339,RUR,0,0,Беру,https://beru.ru/product/vstraivaemyi-kholodilnik-hansa-bk316-3aa/11918510,https://avatars.mds.yandex.net/get-mpic/200316/img_id9028042272020993566/orig
11918766,Холодильники/Бирюса,Холодильник Бирюса 110,9777,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-biriusa-110/11918766,https://avatars.mds.yandex.net/get-mpic/1928572/img_id7688287156893435545/orig
11918783,Холодильники/Бирюса,Холодильник Бирюса 108,8111,RUR,0,0,Беру,https://beru.ru/product/kholodilnik-biriusa-108/11918783,https://avatars.mds.yandex.net/get-mpic/195452/img_id8081584113113525520/orig
11918921,Морозильники/Бирюса,Морозильник Бирюса 114,12990,RUR,0,0,Беру,https://beru.ru/product/morozilnik-biriusa-114/11918921,https://avatars.mds.yandex.net/get-mpic/96484/img_id1527934143420693286/orig
11944164,Встраиваемые духовые шкафы/Electrolux,Электрический духовой шкаф Electrolux EZB 52410 AK,17190,RUR,0,0,Беру,https://beru.ru/product/elektricheskii-dukhovoi-shkaf-electrolux-ezb-52410-ak/11944164,https://avatars.mds.yandex.net/get-mpic/195452/img_id5748087805879805512/orig
11944165,Встраиваемые духовые шкафы/Electrolux,Электрический духовой шкаф Electrolux EZB 52410 AW,16390,RUR,0,0,Беру,https://beru.ru/product/elektricheskii-dukhovoi-shkaf-electrolux-ezb-52410-aw/11944165,https://avatars.mds.yandex.net/get-mpic/1866164/img_id1108690306845897528.jpeg/orig
119659,Водонагреватели/Gorenje,Накопительный электрический водонагреватель Gorenje GBFU 80 B6,10218,RUR,0,0,Беру,https://beru.ru/product/nakopitelnyi-elektricheskii-vodonagrevatel-gorenje-gbfu-80-b6/119659,https://avatars.mds.yandex.net/get-mpic/1909520/img_id9166097640201423795/orig
12083780,Встраиваемые духовые шкафы/Electrolux,Газовый духовой шкаф Electrolux EOG 92102 CX,33990,RUR,0,0,Беру,https://beru.ru/product/gazovyi-dukhovoi-shkaf-electrolux-eog-92102-cx/12083780,https://avatars.mds.yandex.net/get-mpic/1522540/img_id1476158664509120036/orig
12089071,Морозильники/Liebherr,Морозильник Liebherr Gsl 1223,19725,RUR,0,0,Беру,https://beru.ru/product/morozilnik-liebherr-gsl-1223/12089071,https://avatars.mds.yandex.net/get-mpic/96484/img_id5294880926958384882/orig
12143780,Сетевое оборудование Wi-Fi и Bluetooth/ASUS,Wi-Fi роутер ASUS RT-AC51U черный,2790,RUR,4.5,101,Беру,https://beru.ru/product/wi-fi-router-asus-rt-ac51u/12143780,https://avatars.mds.yandex.net/get-mpic/1362400/img_id401450612424637914.png/orig
12143780,Сетевое оборудование Wi-Fi и Bluetooth/ASUS,Wi-Fi роутер ASUS RT-AC51U черный,2679,RUR,0,0,Беру,https://beru.ru/product/wi-fi-router-asus-rt-ac51u/12143780,https://avatars.mds.yandex.net/get-mpic/1362400/img_id401450612424637914.png/orig
12175716,Материнские платы/ASRock,Материнская плата ASRock 970M Pro3,4399,RUR,0,0,Беру,https://beru.ru/product/materinskaia-plata-asrock-970m-pro3/12175716,https://avatars.mds.yandex.net/get-mpic/200316/img_id305151713786711767/orig
12206605,Кухонные плиты/Zanussi,Электрическая плита Zanussi ZCV 9553G1 W,29059,RUR,0,0,Беру,https://beru.ru/product/elektricheskaia-plita-zanussi-zcv-9553g1-w/12206605,https://avatars.mds.yandex.net/get-mpic/1522540/img_id337693053291367738/orig
12213169,Встраиваемые духовые шкафы/Electrolux,Электрический духовой шкаф Electrolux EZB 55420 AK,19590,RUR,0,0,Беру,https://beru.ru/product/elektricheskii-dukhovoi-shkaf-electrolux-ezb-55420-ak/12213169,https://avatars.mds.yandex.net/get-mpic/2017233/img_id193013329433124887/orig
12221005,Стиральные машины/Фея,Стиральная машина Фея СМП-50Н,7007,RUR,0,0,Беру,https://beru.ru/product/stiralnaia-mashina-feia-smp-50n/12221005,https://avatars.mds.yandex.net/get-mpic/1525999/img_id8069025972160584075/orig
12253959,Принтеры и МФУ/Xerox,Принтер Xerox Phaser 6020 белый,12489,RUR,0,0,Беру,https://beru.ru/product/printer-xerox-phaser-6020/12253959,https://avatars.mds.yandex.net/get-mpic/1620389/img_id8995393312811528538/orig
